parlamentarier_anzeige_name	parlamentarier_id	parlamentarier_nachname	parlamentarier_vorname	parlamentarier_zweiter_vorname	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name_de	organisation_uid	organisation_name_fr	organisation_ort	organisation_rechtsform	organisation_rechtsform_handelsregister	organisation_rechtsform_zefix	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung	organisation_interessengruppe2	organisation_interessengruppe2_branche	organisation_interessengruppe2_branche_kommission_abkuerzung	organisation_interessengruppe3	organisation_interessengruppe3_branche	organisation_interessengruppe3_branche_kommission_abkuerzung
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5232				"Textilwirtschaft"		"Economie du textile"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Textilindustrie"	"Wirtschaft"	"WAK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5291				"Nichtübertragbare Krankheiten NCD"		"Maladies non transmissibles NCD"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	5651	400	2020		"Sozialdemokratische Partei Kanton Thurgau"			"Kreuzlingen"	"Verein"			"DachOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	5652	"0"	2020	"Ehrenamtlich"	"Komed Regio Thurgau"			"Frauenfeld"	"Verein"			"MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	5653	-1	2020	"Bezahlendes Mitglied"	"Hausverein Ostschweiz"			"Altenrhein"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	5654	-1	2020	"Bezahlendes Mitglied"	"Bürgerprotest Fluglärm Ost"			"Effretikon"	"Verein"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Lärmschutz"	"Umwelt"	"UREK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"	"Mitglied Experten-Beirat"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	5737	"0"	2020	"Ehrenamtlich"	"Digitale Schweiz - Initiative für ""Smart Switzerland"""		"Swiss Numérique"	"Zürich"	"Informelle Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"IT"	"Wirtschaft"	"WAK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"		"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5978				"Wirtschafts- und währungspolitischer Arbeitskreis"		"Intergroupe parlementaire Politique économique et monétaire"	"Basel"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	6058	"0"	2020	"Ehrenamtlich"	"Smarter Thurgau"	"CHE-149.050.488"		"Arbon"	"Verein"	0109	6	"EinzelOrganisation,dezidierteLobby"	"nie"	"IT"	"Wirtschaft"	"WAK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6068				"Kinder- und Jugendmedizin"		"Médecine pédiatrique"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Graf-Litscher, Edith"	103	"Graf-Litscher"	"Edith"		"NR"	"TG"	"SP"	"S"	"Bü-NR, KVF-NR, SiK-NR"	2005-05-30		"F"	1964-03-25	1295	2652	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7594				"Behindertenfragen"		"Pour les questions relatives aux personnes handicapées"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"									
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	134	"0"	2020	"Ehrenamtlich"	"Schweizerische Greina-Stiftung (SGS) zur Erhaltung der alpinen Fliessgewässer"	"CHE-106.286.516"		"Zürich"	"Stiftung"	0110	7	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Co-Präsidentin"	2014-11-19		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"hoch"	415	7500	2020		"alliance F – Bund Schweizerischer Frauenorganisationen"		"alliance F - Alliance de sociétés féminines suisses"	"Bern"	"Verein"			"DachOrganisation,dezidierteLobby"	"punktuell"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	524				"Aktive Mobilität"		"Mobilité Douce"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Langsamverkehr"	"Verkehr"	"KVF"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Co-Präsidium"	2020-06-09		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	577				"Pflege"		"Soins"	"Bern 13"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Pflege"	"Gesundheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	637				"Biodiversität und Artenschutz"		"Biodiversité et gestion des espèces"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	886				"Musik PGM"		"Musique GPM"	"Aarau"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	890				"Sexuelle Gesundheit und Rechte"		"Santé sexuelle et les droits"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1454				"Cleantech"		"Cleantech"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Cleantech"	"Wirtschaft"	"WAK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1661				"Komplementärmedizin"		"Médecine complémentaire"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	1707	"0"	2019	"Ehrenamtlich"	"SVF Schweizerischer Verband für Frauenrechte"		"ADF Association suisse pour les droits de la femme"	"Basel"	"Verein"			"DachOrganisation,MitgliedsOrganisation"	"punktuell"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Bundeshaus-Band"		"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"		"Sport"	"Ittigen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1858				"Kultur"		"Culture"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2111				"Berufsbildung"		"Formation professionnelle"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2124				"Bildung, Forschung und Innovation"		"Formation, recherche et innovation"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Biotech"	"Wirtschaft"	"WAK"	"Pharma"	"Gesundheit"	"SGK"			
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2793				"Rock/Pop im Bundeshaus"		"Pop rock au Palais fédéral"	"St. Gallen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2855	"0"	2019	"Ehrenamtlich"	"Mehrsprachigkeit CH"		"Plurilinguisme CH"	"Lenzburg"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kulturförderung"	"Kultur"	"WBK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied des Co-Präsidiums"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2856	"0"	2019	"Ehrenamtlich"	"Parlamentarische Gruppe für den Tierschutz"		"Intergroupe parlementaire Protection des animaux"	"St. George"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Tierschutz"	"Umwelt"	"UREK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3500				"Suisse - Solidarité internationale"		"Suisse - Solidarité internationale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	3568	"0"	2020	"Ehrenamtlich"	"Nie wieder Atomkraftwerke – NWA Schweiz"			"Basel"	"Verein"			"DachOrganisation,dezidierteLobby"	"punktuell"	"AKW-Gegner"	"Energie"	"UREK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"tief"	3969	"0"	2019	"Ehrenamtlich"	"Frauenrechte beider Basel"			"Basel"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	3973	"0"	2020	"Ehrenamtlich"	"Biovision - Stiftung für ökologische Entwicklung"	"CHE-110.509.122"	"Biovision - Fondation pour un développement écologique"	"Zürich"	"Stiftung"	0110	7	"EinzelOrganisation"	"nie"	"Hilfswerke international"	"Aussenpolitik/Aussenwirtschaft"	"APK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4247				"Frauengruppe"		"Femmes"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	4785	"0"	2020	"Ehrenamtlich"	"ProSpecieRara"	"CHE-106.836.061"		"Basel"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Ökologie"	"Landwirtschaft"	"WAK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4959				"Kommunalpolitik"		"Politique communale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"		"Croix-Rouge"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5189				"Altersfragen"		"Questions relatives à la vieillesse"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5204				"BVG"		"LPP"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sozialversicherungen"	"Soziale Sicherheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Patronatskomitee"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"mittel"	5224	"0"	2019	"Ehrenamtlich"	"Fairmedia"			"Basel"	"Verein"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Medien allgemein"	"Kommunikation"	"KVF"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5334				"Globale Gesundheit"		"Santé globale"	"Basel"	"Parlamentarische Gruppe"			"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"		"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5966				"Pferd"		"Cheval"	"Bangerten"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5979				"Zivildienst"		"Service civil"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Co-Präsidium"	2020-06-09		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6068				"Kinder- und Jugendmedizin"		"Médecine pédiatrique"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Arztmedizin"	"Gesundheit"	"SGK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6354				"Bienen"		"Abeilles"	"Appenzell"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Co-Präsidium"	2019-07-01		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6437	"0"	2019	"Ehrenamtlich"	"Weiterbildung"		"Formation continue"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildung/Wissenschaft"	"Bildung"	"WBK"						
"Graf, Maya"	102	"Graf"	"Maya"		"SR"	"BL"	"GPS"	"G"	"GPDel-V, GPK-SR, SGK-SR, WBK-SR"	2001-06-05		"F"	1962-02-28	806	2569	"de"	"de"	"Co-Präsidium"	2020-06-09		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7594				"Behindertenfragen"		"Pour les questions relatives aux personnes handicapées"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"									
