anzeige_name	name	id	nachname	vorname	vorname_kurz	zweiter_vorname	rat_id	kanton_id	kommissionen	partei_id	parteifunktion	fraktion_id	fraktionsfunktion	im_rat_seit	im_rat_bis	ratswechsel	ratsunterbruch_von	ratsunterbruch_bis	beruf	beruf_fr	beruf_interessengruppe_id	titel	aemter	weitere_aemter	zivilstand	anzahl_kinder	militaerischer_grad_id	geschlecht	geburtstag	photo_dateiname	photo_dateierweiterung	photo_dateiname_voll	photo_mime_type	kleinbild	sitzplatz	homepage	homepage_2	parlament_biografie_id	parlament_number	parlament_interessenbindungen_updated	twitter_name	linkedin_profil_url	xing_profil_name	facebook_name	wikipedia	sprache	arbeitssprache	adresse_firma	adresse_plz	adresse_ort	erfasst	freigabe_datum	beruf_de	von	bis	aktiv	geburtstag_unix	im_rat_seit_unix	im_rat_bis_unix	freigabe_datum_unix	von_unix	bis_unix	vertretene_bevoelkerung	rat	kanton	romandie	rat_de	kanton_name_de	rat_fr	kanton_name_fr	kommissionen_namen	kommissionen_namen_de	kommissionen_namen_fr	kommissionen_abkuerzung	kommissionen_abkuerzung_de	kommissionen_abkuerzung_fr	kommissionen_anzahl	partei	partei_name	fraktion	militaerischer_grad	partei_de	partei_name_de	militaerischer_grad_de	partei_fr	partei_name_fr	militaerischer_grad_fr	beruf_branche_id	titel_de	titel_fr	parlamentarier_id	verguetungstransparenz_beurteilung_stichdatum	verguetungstransparenz_beurteilung	refreshed_date
"Baume-Schneider, Elisabeth"	"Elisabeth Baume-Schneider"	401	"Baume-Schneider"	"Elisabeth"			2	26	"Bü-SR, GPK-SR, UREK-SR, WBK-SR"	3	"mitglied"	3	"mitglied"	2019-12-02					"Directrice"		41		"Députée au Parlement jurassien: de 1995 à 2002 avec présidence du Parlement en 2000; Ministre au Gouvernement jurassien: de 2003 à 2015; Cheffe du Département de la Formation, de la Culture et des Sports"		"verheiratet"	2		"F"	1963-12-24					"3193.jpg"		"elisabethbaume.ch"		4238	3193	2020-12-04T21:05:11					"https://de.wikipedia.org/wiki/%C3%89lisabeth_Baume-Schneider"	"fr"	"fr"		2345	"Les Breuleux"		2020-02-23T11:06:28	"Directrice"	2019-12-02		1	"0"	1575241200		1582452388	1575241200		36710	"SR"	"JU"	"0"	"SR"	"Jura"	"CE"	"Jura"	"Büro SR (Bü-SR); Geschäftsprüfungskommission SR (GPK-SR); Kommission für Umwelt, Raumplanung und Energie SR (UREK-SR); Kommission für Wissenschaft, Bildung und Kultur SR (WBK-SR)"	"Büro SR (Bü-SR); Geschäftsprüfungskommission SR (GPK-SR); Kommission für Umwelt, Raumplanung und Energie SR (UREK-SR); Kommission für Wissenschaft, Bildung und Kultur SR (WBK-SR)"	"Bureau CE (Bu); Commission de gestion CE (CdG); Commission de l'environnement, de l'aménagement du territoire et de l'énergie CE (CEATE); Commission de la science, de l'éducation et de la culture CE (CSEC)"	"Bü-SR, GPK-SR, UREK-SR, WBK-SR"	"Bü-SR, GPK-SR, UREK-SR, WBK-SR"	"Bu, CdG, CEATE, CSEC"	4	"SP"	"Sozialdemokratische Partei"	"S"		"SP"	"Sozialdemokratische Partei"		"PSS"	"Parti socialiste"		7	"Ständerätin"	"La Conseillère aux Etats"	401			2020-12-07 02:31:03
"Juillard, Charles"	"Charles Juillard"	402	"Juillard"	"Charles"			2	26	"APF-V, Del F-V, GPK-SR, SiK-SR"	7	"mitglied"	8	"mitglied"	2019-12-02					"Politiker"	"Politicien"	35	"Ministre"	"Député au Parlement jurassien: de 1999 à 2006; Président du Parlement jurassien en 2006; Ministre du Gouvernement jurassien: de 2006 à 2019; Président du Gouvernement jurassien en 2010, 2014 et 2016; Président de la Conférence suisse des directeurs cantonaux des finances (CDF): de 2016 à 2019"	"Vice-Présidence au PDC depuis le 24 avril 2017"		3	20	"M"	1962-12-17					"3195.jpg"		"https://www.cvp.ch/de/menschen/charles-juillard"		4240	3195	2020-06-13T17:29:13	"charlesjuillard"	"https://www.linkedin.com/in/charles-juillard-b41a4990/"		"charles.juillard"	"https://de.wikipedia.org/wiki/Charles_Juillard"	"fr"	"fr"		2900	"Porrentruy"		2020-01-24T16:08:29	"Politiker"	2019-12-02		1	"0"	1575241200		1579878509	1575241200		36710	"SR"	"JU"	"0"	"SR"	"Jura"	"CE"	"Jura"	"Delegation bei der parlamentarischen Versammlung der Frankophonie (APF-V); Delegation für die Beziehungen zum Französischen Parlament (Del F-V); Geschäftsprüfungskommission SR (GPK-SR); Sicherheitspolitische Kommission SR (SiK-SR)"	"Delegation bei der parlamentarischen Versammlung der Frankophonie (APF-V); Delegation für die Beziehungen zum Französischen Parlament (Del F-V); Geschäftsprüfungskommission SR (GPK-SR); Sicherheitspolitische Kommission SR (SiK-SR)"	"Délégation auprès de l'Assemblée parlementaire de la Francophonie (APF); Commission de gestion CE (CdG); Commission de la politique de sécurité CE (CPS); Délégation pour les relations avec le Parlement français (Del F)"	"APF-V, Del F-V, GPK-SR, SiK-SR"	"APF-V, Del F-V, GPK-SR, SiK-SR"	"APF, CdG, CPS, Del F"	4	"CVP"	"Christlichdemokratische Volkspartei"	"M-CEB"	"Oberst"	"CVP"	"Christlichdemokratische Volkspartei"	"Oberst"	"PDC"			14	"Ständerat"	"Le Conseiller aux Etats"	402			2020-12-07 02:31:03
"Klopfenstein Broggini, Delphine"	"Delphine Klopfenstein Broggini"	403	"Klopfenstein Broggini"	"Delphine"			1	25	"Del F-V, UREK-NR"	4	"mitglied"	4	"mitglied"	2019-12-02					"Co-secrétaire générale des Verts genevois"		20	"lic. en sociologie / demi lic. en lettre romanche"	"Députée suppléante du Grand Conseil de Genève: 2013-2015; Députée titulaire du Grand Conseil de Genève: 2015-2019"	"Ex-secrétaire générale des Verts genevois 2013-2019"				"F"	1976-06-09					"3164.jpg"				4272	3164	2020-06-19T22:04:35	"Klopfenstein4"	"https://www.linkedin.com/in/delphine-klopfenstein-broggini-a33ba3146/?originalSubdomain=ch"		"delphine.klopfenstein"	"https://de.wikipedia.org/wiki/Delphine_Klopfenstein_Broggini"	"fr"	"fr"		1290	"Versoix"		2020-02-03T12:49:19	"Co-secrétaire générale des Verts genevois"	2019-12-02		1	203122800	1575241200		1580730559	1575241200		41623	"NR"	"GE"	1	"NR"	"Genf"	"CN"	"Genève"	"Delegation für die Beziehungen zum Französischen Parlament (Del F-V); Kommission für Umwelt, Raumplanung und Energie NR (UREK-NR)"	"Delegation für die Beziehungen zum Französischen Parlament (Del F-V); Kommission für Umwelt, Raumplanung und Energie NR (UREK-NR)"	"Commission de l'environnement, de l'aménagement du territoire et de l'énergie CN (CEATE); Délégation pour les relations avec le Parlement français (Del F)"	"Del F-V, UREK-NR"	"Del F-V, UREK-NR"	"CEATE, Del F"	2	"GPS"	"Grüne Partei der Schweiz"	"G"		"GPS"	"Grüne Partei der Schweiz"		"PES"	"Les Verts"		14	"Nationalrätin"	"La Conseillère nationale"	403			2020-12-07 02:31:03
"Maitre, Vincent"	"Vincent Maitre"	404	"Maitre"	"Vincent"			1	25	"RK-NR"	7	"mitglied"	8	"mitglied"	2019-12-02					"Avocat"	"Anwalt"	58	"Avocat"	"Législatif communal Ville de Genève: depuis 2007 jusqu'à 2009; Législatif cantonal: depuis 2009 jusqu'à 2019; Président du PDC Genève depuis 2018 jusqu'à 2020"	"Membre de la Présidence du Parti Démocrate Chrétien Genève (PDC GE/CVP GE)"				"M"	1981-01-12					"3167.jpg"		"http://www.jwpartners.ch"		4275	3167	2020-11-29T14:02:40		"https://www.linkedin.com/in/vincent-maitre-53482b16/"		"vincent.maitre.5"	"https://fr.wikipedia.org/wiki/Vincent_Maitre"	"fr"	"fr"	"WAEBER MAITRE"	1211	"Genève 3"		2020-02-03T17:02:44	"Avocat"	2019-12-02		1	348102000	1575241200		1580745764	1575241200		41623	"NR"	"GE"	1	"NR"	"Genf"	"CN"	"Genève"	"Kommission für Rechtsfragen NR (RK-NR)"	"Kommission für Rechtsfragen NR (RK-NR)"	"Commission des affaires juridiques CN (CAJ)"	"RK-NR"	"RK-NR"	"CAJ"	1	"CVP"	"Christlichdemokratische Volkspartei"	"M-CEB"		"CVP"	"Christlichdemokratische Volkspartei"		"PDC"			9	"Nationalrat"	"Le Conseiller national"	404			2020-12-07 02:31:03
"Marchesi, Piero"	"Piero Marchesi"	405	"Marchesi"	"Piero"			1	21	"Del I-V, RedK-V, SPK-NR"	5	"mitglied"	5	"mitglied"	2019-12-02					"Geschäftsführer Spinelli SA"	"Quadro dirigente Spinelli SA"	52	"Executive Master of Business Administration"	"Sindaco del Comune di Monteggio"	"Membro di direzione UDC Svizzera e Presidente Sezione Ticino"	"verheiratet"			"M"	1981-09-19					"3207.jpg"		"http://www.pieromarchesi.ch"		4311	3207	2020-11-29T14:02:40	"PieroMarchesi1"	"https://www.linkedin.com/in/piero-marchesi-5219a318/"		"piero.marchesi.1"	"https://fr.wikipedia.org/wiki/Piero_Marchesi"	"it"	"fr"		6998	"Monteggio"		2020-01-20T11:58:31	"Geschäftsführer Spinelli SA"	2019-12-02		1	369698400	1575241200		1579517911	1575241200		44168	"NR"	"TI"	"0"	"NR"	"Tessin"	"CN"	"Tessin"	"Delegation für die Beziehungen zum Italienischen Parlament (Del I-V); Redaktionskommission (RedK-V); Staatspolitische Kommission NR (SPK-NR)"	"Delegation für die Beziehungen zum Italienischen Parlament (Del I-V); Redaktionskommission (RedK-V); Staatspolitische Kommission NR (SPK-NR)"	"Commission de rédaction (CdR); Commission des institutions politiques CN (CIP); Délégation pour les relations avec le Parlement italien (Del I)"	"Del I-V, RedK-V, SPK-NR"	"Del I-V, RedK-V, SPK-NR"	"CdR, CIP, Del I"	3	"SVP"	"Schweizerische Volkspartei"	"V"		"SVP"	"Schweizerische Volkspartei"		"UDC"	"Union Démocratique du Centre"		9	"Nationalrat"	"Le Conseiller national"	405			2020-12-07 02:31:03
"Maret, Marianne"	"Marianne Maret"	406	"Maret"	"Marianne"			2	23	"ERD-V, KVF-SR, RedK-V, WBK-SR"	7	"mitglied"	8	"mitglied"	2019-12-02					"Politikerin"	"Politicienne"	13				"verheiratet"	4		"F"	1958-06-15					"3200.jpg"		"https://mariannemaret.ch/"		4303	3200	2019-12-10T11:45:39	"mariannemaret"			"mariannemaret.ch"	"https://de.wikipedia.org/wiki/Marianne_Maret"	"fr"	"fr"		1872	"Troistorrents"		2020-01-15T11:54:37	"Politikerin"	2019-12-02		1	"0"	1575241200		1579085677	1575241200		171978	"SR"	"VS"	1	"SR"	"Wallis"	"CE"	"Valais"	"Delegation beim Europarat (ERD-V); Kommission für Verkehr und Fernmeldewesen SR (KVF-SR); Redaktionskommission (RedK-V); Kommission für Wissenschaft, Bildung und Kultur SR (WBK-SR)"	"Delegation beim Europarat (ERD-V); Kommission für Verkehr und Fernmeldewesen SR (KVF-SR); Redaktionskommission (RedK-V); Kommission für Wissenschaft, Bildung und Kultur SR (WBK-SR)"	"Commission de rédaction (CdR); Commission de la science, de l'éducation et de la culture CE (CSEC); Commission des transports et des télécommunications CE (CTT); Délégation auprès du Conseil de l'Europe (DCE)"	"ERD-V, KVF-SR, RedK-V, WBK-SR"	"ERD-V, KVF-SR, RedK-V, WBK-SR"	"CdR, CSEC, CTT, DCE"	4	"CVP"	"Christlichdemokratische Volkspartei"	"M-CEB"		"CVP"	"Christlichdemokratische Volkspartei"		"PDC"			14	"Ständerätin"	"La Conseillère aux Etats"	406			2020-12-07 02:31:03
"Matter, Michel"	"Michel Matter"	407	"Matter"	"Michel"			1	25	"FK-NR"	2	"mitglied"	2	"mitglied"	2019-12-02					"Médecin ophtalmologue"	"Augenarzt"	4	"Docteur"						"M"	1964-12-31					"3168.jpg"		"http://michelmatter.ch/"		4276	3168	2020-11-29T14:02:40		"https://www.linkedin.com/in/michel-matter-a3327975/"		"michel.matter.188"	"https://fr.wikipedia.org/wiki/Michel_Matter"	"fr"	"fr"		1226	"Thônex"		2020-02-03T17:17:45	"Médecin ophtalmologue"	2019-12-02		1	"0"	1575241200		1580746665	1575241200		41623	"NR"	"GE"	1	"NR"	"Genf"	"CN"	"Genève"	"Finanzkommission NR (FK-NR)"	"Finanzkommission NR (FK-NR)"	"Commission des finances CN (CdF)"	"FK-NR"	"FK-NR"	"CdF"	1	"GLP"	"Grünliberale Partei"	"GL"		"GLP"	"Grünliberale Partei"		"PVL"	"Parti vert-libéral"		1	"Nationalrat"	"Le Conseiller national"	407			2020-12-07 02:31:03
"Pasquier-Eichenberger, Isabelle"	"Isabelle Pasquier-Eichenberger"	408	"Pasquier-Eichenberger"	"Isabelle"			1	25	"GPK-NR, KVF-NR"	4	"mitglied"	4	"mitglied"	2019-12-02					"Politische Mitarbeiterin Alpen-Initiative"	"Coordinatrice romande Initiative des Alpes"	54		"Grand Conseil Genève: de mai 2018 à novembre 2019"	"Vice-présidente des VERTS suisses: depuis juin 2020"				"F"	1973-03-17					"3204.jpg"				4308	3204	2020-10-02T20:04:25		"https://www.linkedin.com/in/isabelle-pasquier/?originalSubdomain=ch"		"isabelle.pasquier.eichenberger"		"fr"	"fr"		1227	"Carouge"		2020-01-19T12:05:18	"Politische Mitarbeiterin Alpen-Initiative"	2019-12-02		1	101170800	1575241200		1579431918	1575241200		41623	"NR"	"GE"	1	"NR"	"Genf"	"CN"	"Genève"	"Geschäftsprüfungskommission NR (GPK-NR); Kommission für Verkehr und Fernmeldewesen NR (KVF-NR)"	"Geschäftsprüfungskommission NR (GPK-NR); Kommission für Verkehr und Fernmeldewesen NR (KVF-NR)"	"Commission de gestion CN (CdG); Commission des transports et des télécommunications CN (CTT)"	"GPK-NR, KVF-NR"	"GPK-NR, KVF-NR"	"CdG, CTT"	2	"GPS"	"Grüne Partei der Schweiz"	"G"		"GPS"	"Grüne Partei der Schweiz"		"PES"	"Les Verts"		4	"Nationalrätin"	"La Conseillère nationale"	408			2020-12-07 02:31:03
"Pointet, François"	"François Pointet"	409	"Pointet"	"François"			1	22	"SiK-NR"	2	"mitglied"	2	"mitglied"	2019-12-02					"Analyste en systèmes d'information"		78	"Dr. ès Sciences"	"Député vaudois: de juillet 2017 à novembre 2019"	"Membre du Comité directeur du parti vert'libéral suisse; Président du parti vert'libéral vaudois"	"verheiratet"	2	6	"M"	1969-06-25					"3171.jpg"		"http://www.francoispointet.ch"	"http://www.inser.ch"	4279	3171	2020-11-29T14:02:40	"isfpo"	"https://www.linkedin.com/in/fran%C3%A7ois-pointet/"		"francois.pointet.1"	"https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Pointet"	"fr"	"fr"		1805	"Jongny"		2020-01-18T16:13:36	"Analyste en systèmes d'information"	2019-12-02		1	"0"	1575241200		1579360416	1575241200		42060	"NR"	"VD"	1	"NR"	"Waadt"	"CN"	"Vaud"	"Sicherheitspolitische Kommission NR (SiK-NR)"	"Sicherheitspolitische Kommission NR (SiK-NR)"	"Commission de la politique de sécurité CN (CPS)"	"SiK-NR"	"SiK-NR"	"CPS"	1	"GLP"	"Grünliberale Partei"	"GL"	"Wachtmeister"	"GLP"	"Grünliberale Partei"	"Wachtmeister"	"PVL"	"Parti vert-libéral"		9	"Nationalrat"	"Le Conseiller national"	409			2020-12-07 02:31:03
"Porchet, Léonore"	"Léonore Porchet"	410	"Porchet"	"Léonore"			1	22	"GK-V, SGK-NR, SiK-NR"	4	"mitglied"	4	"mitglied"	2019-12-02					"Kommunikationsverantwortliche"	"Chargée de communication"	18		"Organe législatif de la Ville de Lausanne: de décembre 2015 à juin 2017; Organe législatif du Canton de Vaud: de juillet 2017 à novembre 2019"					"F"	1989-07-09					"3172.jpg"		"http://www.leonoreporchet.ch"		4280	3172	2020-11-29T14:02:40	"LeonorePorchet"	"https://www.linkedin.com/in/leonoreporchet/"		"leonore.porchet"	"https://de.wikipedia.org/wiki/L%C3%A9onore_Porchet"	"fr"	"fr"		1005	"Lausanne"		2020-01-21T10:46:15	"Kommunikationsverantwortliche"	2019-12-02		1	615938400	1575241200		1579599975	1575241200		42060	"NR"	"VD"	1	"NR"	"Waadt"	"CN"	"Vaud"	"Gerichtskommission (GK-V); Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR); Sicherheitspolitische Kommission NR (SiK-NR)"	"Gerichtskommission (GK-V); Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR); Sicherheitspolitische Kommission NR (SiK-NR)"	"Commission judiciaire (CJ); Commission de la politique de sécurité CN (CPS); Commission de la sécurité sociale et de la santé publique CN (CSSS)"	"GK-V, SGK-NR, SiK-NR"	"GK-V, SGK-NR, SiK-NR"	"CJ, CPS, CSSS"	3	"GPS"	"Grüne Partei der Schweiz"	"G"		"GPS"	"Grüne Partei der Schweiz"		"PES"	"Les Verts"		9	"Nationalrätin"	"La Conseillère nationale"	410			2020-12-07 02:31:03
"Prelicz-Huber, Katharina"	"Katharina Prelicz-Huber"	411	"Prelicz-Huber"	"Katharina"			1	1	"GPK-NR, SGK-NR"	4	"mitglied"	4	"mitglied"	2008-09-15			2011-12-05	2019-12-01	"Präsidentin VPOD, Supervisorin und Beraterin"		53	"Prof."	"Legislative der Gemeinde Zürich: vom April 1990 - Juni 2003; Legislative des Kantons Zürich: vom September 2002 - Juli 2008; Legislative der Gemeinde Zürich: vom Mai 2014 - Frühling 2019"	"Vorstand Grüne Zürich 3/9"	"verheiratet"	1		"F"	1959-10-12					"2732.jpg"		"http://www.prelicz-huber.ch"		3999	2732	2020-11-29T14:02:40	"KPrelicz"			"katharina.preliczhuber"	"https://de.wikipedia.org/wiki/Katharina_Prelicz-Huber"	"de"	"de"		8005	"Zürich"		2020-01-16T12:37:08	"Präsidentin VPOD, Supervisorin und Beraterin"	2008-09-15		1	"0"	1221429600		1579174628	1221429600		43456	"NR"	"ZH"	"0"	"NR"	"Zürich"	"CN"	"Zurich"	"Geschäftsprüfungskommission NR (GPK-NR); Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR)"	"Geschäftsprüfungskommission NR (GPK-NR); Kommission für soziale Sicherheit und Gesundheit NR (SGK-NR)"	"Commission de gestion CN (CdG); Commission de la sécurité sociale et de la santé publique CN (CSSS)"	"GPK-NR, SGK-NR"	"GPK-NR, SGK-NR"	"CdG, CSSS"	2	"GPS"	"Grüne Partei der Schweiz"	"G"		"GPS"	"Grüne Partei der Schweiz"		"PES"	"Les Verts"		9	"Nationalrätin"	"La Conseillère nationale"	411	2020-12-31	"ja"	2020-12-07 02:31:03
"Prezioso Batou, Stefania"	"Stefania Prezioso Batou"	412	"Prezioso Batou"	"Stefania"			1	25	"WBK-NR"	21	"mitglied"	4	"mitglied"	2019-12-02					"Einseignement universitaire"		41	"Dr. ès lettres (mention histoire)"	"Conseillère municipale-Ville de Genève: 16.09.2014-21.05.2015"	"Membre du Bureau national du parti Ensemble à Gauche/solidaritéS"	"verheiratet"			"F"	1969-01-25					"3161.jpg"				4301	3161	2020-11-29T14:02:40	"Prezioso2"	"https://www.linkedin.com/in/stefanie-prezioso-76333022/"		"stefanie.prezioso"	"https://fr.wikipedia.org/wiki/St%C3%A9fanie_Prezioso"	"fr"	"fr"		1208	"Genève"		2020-01-21T11:01:55	"Einseignement universitaire"	2019-12-02		1	"0"	1575241200		1579600915	1575241200		41623	"NR"	"GE"	1	"NR"	"Genf"	"CN"	"Genève"	"Kommission für Wissenschaft, Bildung und Kultur NR (WBK-NR)"	"Kommission für Wissenschaft, Bildung und Kultur NR (WBK-NR)"	"Commission de la science, de l'éducation et de la culture CN (CSEC)"	"WBK-NR"	"WBK-NR"	"CSEC"	1	"EGsolS"		"G"		"EGsolS"						7	"Nationalrätin"	"La Conseillère nationale"	412			2020-12-07 02:31:03
"Python, Valentine"	"Valentine Python"	413	"Python"	"Valentine"			1	22	"WBK-NR"	4	"mitglied"	4	"mitglied"	2019-12-02					"Klimatologin"	"Climatologue"	91		"Conseillère communale (législatif) à la Tour-de-Peilz"					"F"	1975-06-18					"3203.jpg"		"https://blogs.letemps.ch/valentine-python/"		4307	3203	2020-11-29T14:02:40		"https://www.linkedin.com/in/valentine-python-6b9a5037/?originalSubdomain=ch"			"https://de.wikipedia.org/wiki/Valentine_Python"	"fr"	"fr"		1814	"La Tour-de-Peilz"		2020-01-27T11:31:16	"Klimatologin"	2019-12-02		1	172278000	1575241200		1580121076	1575241200		42060	"NR"	"VD"	1	"NR"	"Waadt"	"CN"	"Vaud"	"Kommission für Wissenschaft, Bildung und Kultur NR (WBK-NR)"	"Kommission für Wissenschaft, Bildung und Kultur NR (WBK-NR)"	"Commission de la science, de l'éducation et de la culture CN (CSEC)"	"WBK-NR"	"WBK-NR"	"CSEC"	1	"GPS"	"Grüne Partei der Schweiz"	"G"		"GPS"	"Grüne Partei der Schweiz"		"PES"	"Les Verts"		4	"Nationalrätin"	"La Conseillère nationale"	413			2020-12-07 02:31:03
"Rechsteiner, Thomas"	"Thomas Rechsteiner"	414	"Rechsteiner"	"Thomas"			1	16	"Del FL-V, SiK-NR"	7	"mitglied"	8	"mitglied"	2019-12-02					"Generalagent"		57		"Exekutive Schulgemeinde Appenzell: 1998-2006; Legislative Kanton Appenzell Innerrhoden: 2005-2011; Exekutive Kanton Appenzell Innerrhoden: Säckelmeister 2011-2018 (Regierungsrat)"		"verheiratet"	3		"M"	1971-11-14					"3174.jpg"				4282	3174	2020-11-29T14:02:40						"de"	"de"		9050	"Appenzell"		2020-01-27T10:39:23	"Generalagent"	2019-12-02		1	58921200	1575241200		1580117963	1575241200		16145	"NR"	"AI"	"0"	"NR"	"Appenzell Innerrhoden"	"CN"	"Appenzell Rhodes-Intérieures"	"Delegation für die Beziehungen zum Landtag des Fürstentums Liechtenstein (Del FL-V); Sicherheitspolitische Kommission NR (SiK-NR)"	"Delegation für die Beziehungen zum Landtag des Fürstentums Liechtenstein (Del FL-V); Sicherheitspolitische Kommission NR (SiK-NR)"	"Commission de la politique de sécurité CN (CPS); Délégation pour les relations avec le Landtag du Liechtenstein (Del FL)"	"Del FL-V, SiK-NR"	"Del FL-V, SiK-NR"	"CPS, Del FL"	2	"CVP"	"Christlichdemokratische Volkspartei"	"M-CEB"		"CVP"	"Christlichdemokratische Volkspartei"		"PDC"			9	"Nationalrat"	"Le Conseiller national"	414			2020-12-07 02:31:03
"Riniker, Maja"	"Maja Riniker"	415	"Riniker"	"Maja"			1	19	"RedK-V, SiK-NR"	1	"mitglied"	1	"mitglied"	2019-12-02					"Mitglied der Geschäftsleitung Arztpraxis"		4	"Betriebsökonomin FH"		"FDP.Die Liberalen Frauen Region Aarau, Ehrenmitglied"	"verheiratet"	3		"F"	1978-05-23					"3209.jpg"		"http://www.maja-riniker.ch"		4313	3209	2020-11-29T14:02:40	"MajaRiniker"			"rinikermaja"		"de"	"de"		5034	"Suhr"		2020-01-23T15:25:04	"Mitglied der Geschäftsleitung Arztpraxis"	2019-12-02		1	264726000	1575241200		1579789504	1575241200		42388	"NR"	"AG"	"0"	"NR"	"Aargau"	"CN"	"Argovie"	"Redaktionskommission (RedK-V); Sicherheitspolitische Kommission NR (SiK-NR)"	"Redaktionskommission (RedK-V); Sicherheitspolitische Kommission NR (SiK-NR)"	"Commission de rédaction (CdR); Commission de la politique de sécurité CN (CPS)"	"RedK-V, SiK-NR"	"RedK-V, SiK-NR"	"CdR, CPS"	2	"FDP"	"Freisinnig-Demokratische Partei"	"RL"		"FDP"	"Freisinnig-Demokratische Partei"		"PLR"	"PLR.Les Libéraux-Radicaux"		1	"Nationalrätin"	"La Conseillère nationale"	415			2020-12-07 02:31:03
"Roth, Franziska"	"Franziska Roth"	416	"Roth"	"Franziska"			1	11	"BeK-V, SiK-NR"	3	"mitglied"	3	"mitglied"	2019-12-02					"Schulische Heilpädagogin"				"Gemeinderätin Solothurn: seit 2005"	"Präsidentin Kantonalpartei Solothurn: seit 2012"				"F"	1966-04-17					"3175.jpg"		"http://www.franziskaroth.ch"		4283	3175	2020-11-29T14:02:40				"franziska.roth.98"		"de"	"de"		4500	"Solothurn"		2020-01-15T18:49:51	"Schulische Heilpädagogin"	2019-12-02		1	"0"	1575241200		1579110591	1575241200		45532	"NR"	"SO"	"0"	"NR"	"Solothurn"	"CN"	"Soleure"	"Begnadigungskommission (BeK-V); Sicherheitspolitische Kommission NR (SiK-NR)"	"Begnadigungskommission (BeK-V); Sicherheitspolitische Kommission NR (SiK-NR)"	"Commission des grâces (CGra); Commission de la politique de sécurité CN (CPS)"	"BeK-V, SiK-NR"	"BeK-V, SiK-NR"	"CGra, CPS"	2	"SP"	"Sozialdemokratische Partei"	"S"		"SP"	"Sozialdemokratische Partei"		"PSS"	"Parti socialiste"			"Nationalrätin"	"La Conseillère nationale"	416			2020-12-07 02:31:03
"Roth Pasquier, Marie-France"	"Marie-France Roth Pasquier"	417	"Roth Pasquier"	"Marie-France"			1	10	"WBK-NR"	7	"mitglied"	8	"mitglied"	2019-12-02					"Gemeinderätin"	"Conseillère communale"	14		"Conseillère communale à Bulle: depuis avril 2011; Vice-présidente de l'Association régionale de la Gruyère: depuis avril 2016; Présidente de l'agglomération mobul: depuis avril 2016; Députée au Grand Conseil fribourgeois: d'octobre 2016 à novembre 2019"	"Co-présidente du PDC canton de Fribourg: depuis août 2018"	"verheiratet"	3		"F"	1968-04-25					"3176.jpg"		"https://mfrp.ch/de/"		4284	3176	2020-11-29T14:02:40	"MFRP2010"	"https://www.linkedin.com/in/marie-france-roth-pasquier-705bb2188/?originalSubdomain=ch"		"MFRP20.10"	"https://de.wikipedia.org/wiki/Marie-France_Roth_Pasquier"	"fr"	"fr"		1630	"Bulle"		2020-01-30T10:50:23	"Gemeinderätin"	2019-12-02		1	"0"	1575241200		1580377823	1575241200		45531	"NR"	"FR"	1	"NR"	"Freiburg"	"CN"	"Fribourg"	"Kommission für Wissenschaft, Bildung und Kultur NR (WBK-NR)"	"Kommission für Wissenschaft, Bildung und Kultur NR (WBK-NR)"	"Commission de la science, de l'éducation et de la culture CN (CSEC)"	"WBK-NR"	"WBK-NR"	"CSEC"	1	"CVP"	"Christlichdemokratische Volkspartei"	"M-CEB"		"CVP"	"Christlichdemokratische Volkspartei"		"PDC"			14	"Nationalrätin"	"La Conseillère nationale"	417			2020-12-07 02:31:03
"Schaffner, Barbara"	"Barbara Schaffner"	418	"Schaffner"	"Barbara"			1	1	"KVF-NR"	2	"mitglied"	2	"mitglied"	2019-12-02					"Physikerin Energietechnik"		31	"Dr. sc. nat. ETH"	"Legislative des Kantons Zürich von Mai 2011 bis November 2019; Exekutive (Präsidentin) der Gemeinde Otelfingen: seit Juli 2018"			2		"F"	1968-07-28					"3179.jpg"		"http://www.barbaraschaffner.ch"		4287	3179	2020-11-29T14:02:40	"BaSchaffner"	"https://www.linkedin.com/in/barbara-schaffner-7a300a11/?trk=profile-badge-name&originalSubdomain=ch"		"Barbara.Schaffner.Politik"	"https://de.wikipedia.org/wiki/Barbara_Schaffner"	"de"	"de"		8112	"Otelfingen"		2020-01-19T12:56:40	"Physikerin Energietechnik"	2019-12-02		1	"0"	1575241200		1579435000	1575241200		43456	"NR"	"ZH"	"0"	"NR"	"Zürich"	"CN"	"Zurich"	"Kommission für Verkehr und Fernmeldewesen NR (KVF-NR)"	"Kommission für Verkehr und Fernmeldewesen NR (KVF-NR)"	"Commission des transports et des télécommunications CN (CTT)"	"KVF-NR"	"KVF-NR"	"CTT"	1	"GLP"	"Grünliberale Partei"	"GL"		"GLP"	"Grünliberale Partei"		"PVL"	"Parti vert-libéral"		3	"Nationalrätin"	"La Conseillère nationale"	418			2020-12-07 02:31:03
