id	person_id	organisation_id	art	funktion_im_gremium	hauptberuflich	beschreibung	beschreibung_fr	quelle_url	quelle_url_gueltig	quelle	von	bis	freigabe_datum
3079	513	669	"vorstand"	"mitglied"	"0"	"Delegierter GastroSuisse im Vorstand"	"Délégué GastroSuisse au comité"	"https://www.stv-fst.ch/de/ueber-den-stv/organe/vorstand"					2019-01-10T17:26:56
3080	348	798	"taetig"		"0"	"Gastdozent"				"Mail Hugi 10.1.19"			2019-01-10T17:37:38
3085	714	1380	"taetig"		"0"	"Koordinator Bundespolitik"		"https://www.alpeninitiative.ch/en/about-us/our-team/"					2019-03-11T11:50:24
3087	712	674	"geschaeftsfuehrend"		"0"	"Geschäftsleiter"		"https://www.energiestiftung.ch/ueber-uns-team.html"					2019-03-11T14:02:41
3088	712	6220	"vorstand"	"praesident"	"0"			"https://www.respublik.ch/ueberdasteam"					2019-03-11T14:02:41
3089	712	5641	"vorstand"	"mitglied"	"0"			"https://atomschutzverband.ch/verband/vorstand/"					2019-03-11T14:02:41
3094	711	1380	"geschaeftsfuehrend"		"0"	"Leiter Alpenschutzpolitik"		"https://www.alpeninitiative.ch/ueber-uns/mitarbeitende/"					2019-03-11T08:44:34
3095	711	6221	"vorstand"	"mitglied"	"0"	"PR, Protokoll, Aktuar"		"https://www.vej.ch/ueber-uns/kontakt/"					2019-03-11T08:44:34
3096	711	1639	"mitglied"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3435"					2019-03-11T08:44:34
3097	711	6222	"vorstand"	"mitglied"	"0"			"http://www.sz.grunliberale.ch/personen.html"					2019-03-11T08:44:34
3098	711	6223	"vorstand"	"mitglied"	"0"			"http://www.sz.grunliberale.ch/partei/jglp.html"					2019-03-11T08:44:34
3099	711	6224	"vorstand"	"mitglied"	"0"			"http://www.sz.grunliberale.ch/partei/sektionen.html"					2019-03-11T08:44:34
3100	711	6225	"taetig"		"0"	"Mitglied Kultur-, Sport- und Freizeitkommission"		"https://www.brunnen.ch/politik/behoerden-kommissionen/kultur-jugend-sport/"					2019-03-11T08:44:34
3101	714	1639	"mitglied"		"0"					"E-Mail Gassmann 11.3.2019"			2019-03-11T11:50:24
3102	714	6226	"geschaeftsfuehrend"		"0"	"Inhaber, Selbständiger Berater"				"Email Gassmann, 11.3.2019"			2019-03-11T11:50:24
3103	712	6227	"beirat"		"0"	"Beirat"		"http://www.karldergrosse.ch/uber-uns/"					2019-03-11T14:02:41
3104	712	6228	"vorstand"	"vizepraesident"	"0"					"E-Mail Epprecht 11.3.2019"			2019-03-11T14:02:41
3105	712	6220	"vorstand"	"praesident"	"0"					"E-Mail Epprecht 11.3.2019"			2019-03-11T14:02:41
3116	438	234	"taetig"		"0"	"Leiterin Corporate Public Affairs"		"https://www.persoenlich.com/prcorporate-communication/neue-leiterin-corporate-public-affairs"			2018-12-01		2019-07-21T13:06:12
3117	438	3280	"beirat"	"mitglied"	"0"			"https://www.ch2048.ch/beirat/"					2019-07-21T13:06:12
3118	718	3398	"taetig"		1	"Politischer Sekretär, persönlicher Mitarbeiter NR Magdalena Martullo-Blocher"	"Secrétaire politique EMS-Chemie, collaborateur personnel de la CN Magdalena Martullo-Blocher"	"https://www.linkedin.com/in/marcolier/?originalSubdomain=ch"			2019-03-01		2019-05-05T18:52:01
3119	718	6243	"vorstand"	"mitglied"	"0"			"https://tcschlieren.ch/vorstand1"					2019-05-05T18:52:01
3120	718	6244	"vorstand"	"praesident"	"0"			"http://www.tvaz.ch/de/vorstand/"					2019-05-05T18:52:01
3130	710	5550	"vorstand"	"praesident"	"0"	"Co-Präsident Forum"	"Co-président Forum"	"https://www.jugendsession.ch/das-projekt/das-forum/das-team-des-forums/"					2019-05-05T18:52:01
3131	710	3313	"geschaeftsfuehrend"		"0"	"Vertreter Romandie"	"Responsable romand"	"https://www.civiva.ch/vorstand-team/"					2019-05-05T18:52:01
3132	710	6252	"taetig"		"0"	"Co-Chefredakteur"	"Co-rédacteur en chef"	"https://www.facebook.com/florian.schweri"					2019-05-05T18:52:01
3133	710	6253	"vorstand"	"mitglied"	"0"			"https://www.facebook.com/florian.schweri"					2019-05-05T18:52:01
3134	710	6254	"taetig"		"0"	"Sekretär"	"Secrétaire"	"https://www.facebook.com/florian.schweri"					2019-05-05T18:52:01
3141	298	1639	"mitglied"		"0"			"https://www.public-affairs.ch/de/a-propos-de-nous/membres/membre/2587"					2019-08-19T09:16:31
3144	613	989	"taetig"		"0"	"Verantwortlicher Politik / Political Advisor"		"https://www.parlament.ch/centers/documents/de/zutrittsberechtigte-nr.pdf"			2019-01-01		2019-03-27T12:56:01
3148	709	350	"taetig"		"0"	"Berater"		"https://www.furrerhugi.ch/de-CH/Uber-uns/Team/Simon-Zurich"					2019-03-29T07:33:42
3149	709	6261	"mitglied"		"0"	"Mitglied des Generalrats"	"Membre du conseil général"	"https://www.ville-fribourg.ch/zurich-simon"					2019-03-29T07:33:42
3151	709	6262	"vorstand"	"mitglied"	"0"			"https://adm.appls.fr.ch/hrcmatic/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-217-3568062-7&ofrcLanguage=1"					2019-03-29T07:33:42
3158	709	178	"vorstand"	"vizepraesident"	"0"			"http://www.federationdespatients.ch/index.php/notre-equipe/"		"E-Mail Zurich, 28.3.2019"			2019-03-29T07:33:42
3169	723	5419	"taetig"		"0"	"Kinderlobbyistin"	"Lobbyiste suisse de l'enfant"	"https://www.kinderlobby.ch/deutsch/eine-lobby-f%C3%BCr-kinder-im-bundeshaus/"					2019-05-07T14:19:13
3170	96	6271	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3171	96	6272	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3172	96	6273	"taetig"		"0"	"Mitglied Strategiegruppe"		"http://dermatologicahelvetica.com/useruploads/publications/5bf2c3135e3bd.pdf"					2019-04-16T19:29:49
3173	96	6274	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3174	96	6275	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3175	96	6276	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3176	96	6277	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3177	96	2100	"geschaeftsfuehrend"		"0"	"Geschäftsführerin"		"https://www.dynamicsgroup.ch/de/details/sn/news/show/dynamics-group-staerkt-praesenz-in-der-romandie-jerome-koechlin-steigt-als-senior-partner-ins-unt.html"					2019-04-16T19:29:49
3178	96	261	"geschaeftsfuehrend"		"0"	"Geschäftsführerin"		"https://www.dynamicsgroup.ch/de/details/sn/news/show/dynamics-group-staerkt-praesenz-in-der-romandie-jerome-koechlin-steigt-als-senior-partner-ins-unt.html"					2019-04-16T19:29:49
3179	96	5173	"geschaeftsfuehrend"		"0"	"Geschäftsführerin"		"https://www.vis-ais.ch/unser-vorstand/"					2019-04-16T19:29:49
3180	96	4059	"geschaeftsfuehrend"		"0"	"Geschäftsführerin"		"https://www.bzbasel.ch/basel/basel-stadt/herzstueck-konkurrenz-gibt-vollgas-und-holt-pr-firma-ins-boot-130972338"					2019-04-16T19:29:49
3181	96	234	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3182	96	2665	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3183	96	2118	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3184	96	2119	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3185	96	2124	"geschaeftsfuehrend"		"0"	"Geschäftsführerin"		"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3186	96	2122	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3187	96	2125	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3188	96	4871	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3189	96	2112	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3044/m"					2019-04-16T19:29:49
3190	710	5096	"mitglied"		"0"					"Mail Schweri 1.4.19"			2019-05-05T18:52:01
3191	710	1376	"taetig"		"0"	"Delegierter Sektion Genf-Nyon"	"Délégué de la section Genève-Nyon"			"Mail Schweri 1.4.19"			2019-05-05T18:52:01
3192	710	6278	"mitglied"		"0"					"Mail Schweri 1.4.19"			2019-05-05T18:52:01
3193	710	3233	"mitglied"		"0"					"Mail Schweri 1.4.19"			2019-05-05T18:52:01
3201	494	5750	"vorstand"	"mitglied"	"0"	"Membre conseil de fondation"		"https://www.rives-du-rhone.ch/media/43961/fondation-rdr-liste-membres-conseil.pdf"					2019-05-07T14:30:21
3202	448	2203	"taetig"		"0"	"Mitglied Grosser Rat"	"Membre du Grand Conseil"	"https://www.gr.be.ch/gr/de/index/organisation/organisation/kommissionen/bau-_energie-_verkehrs-undraumplanungskommission.html"					2019-05-07T14:15:56
3203	448	47	"vorstand"	"mitglied"	"0"			"https://www.sbv-usp.ch/de/organisation/vorstand/"					2019-05-07T14:15:56
3204	448	6301	"vorstand"	"vizepraesident"	"0"			"http://www.svp-mittelland-sued.ch/organisation/12-vorstand/11-rueegsegger-hans-joerg"					2019-05-07T14:15:56
3205	120	6302	"vorstand"	"praesident"	"0"			"http://www.heimatschutz-gr.ch/index.php?id=3324"					2019-05-07T14:23:11
3206	506	6303	"gesellschafter"		"0"	"Gesellschafter und Geschäftsführer"		"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-181.883.893"					2019-05-21T19:55:47
3207	506	6304	"geschaeftsfuehrend"		"0"	"Inhaber"		"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=e122bbba1ec596737998c3dca593?uid=CHE-195.106.488#"					2019-05-21T19:55:47
3208	506	986	"taetig"		"0"	"Doktorand in Politikwissenschaften"		"https://www.politikpraxis.ch/module/dozenten/"					2019-05-21T19:55:47
3209	506	6305	"mitglied"		"0"	"""Effianer"" , Mitverantwortlich für den Betrieb"		"https://www.effinger.ch/community/"					2019-05-21T19:55:47
3210	176	6306	"mitglied"		"0"	"Unterstützer"		"https://e-voting-moratorium.ch/unterstuetzer/"					2019-05-10T15:46:17
3211	176	6307	"vorstand"	"mitglied"	"0"	"Mitglied Kerngruppe"		"http://sp-schaffhausen.ch/WordPress/medienmitteilung-zur-einreichung-der-schaffhauser-bodeninitiative/"					2019-05-10T15:46:17
3212	176	617	"taetig"		"0"	"Teilzeitmitarbeiter"		"https://www.shn.ch/region/kanton/2018-10-10/der-unbequeme-von-aussen"					2019-05-10T15:46:17
3213	176	6308	"taetig"		"0"	"Lehrbeauftragter"		"https://www.hkv-sh.ch/lehrerkollegium.html"					2019-05-10T15:46:17
3214	389	204	"taetig"		"0"	"Public affairs"		"https://www.gensuisse.ch/de/ueberuns/geschaeftsstelle"					2019-05-21T19:34:40
3215	389	1613	"mitglied"		"0"			"https://www.linkedin.com/in/alexandra-thalhammer-232a7a84/"			2004-01-01		2019-05-21T19:34:40
3216	389	453	"mitglied"		"0"			"https://www.linkedin.com/in/alexandra-thalhammer-232a7a84/"			2008-01-01		2019-05-21T19:34:40
3219	142	6311	"vorstand"	"praesident"	"0"			"https://www.martin-rufer.ch/rufer-s-beruf/"					2019-05-21T19:27:54
3220	142	1782	"mitglied"		"0"			"https://www.weko.admin.ch/weko/de/home/die-weko/kommission/mitglieder.html"					2019-05-21T19:27:54
3222	142	453	"mitglied"		"0"			"https://www.martin-rufer.ch/martin-rufer/rufer-aktuell/"					2019-05-21T19:27:54
3223	142	1438	"vorstand"	"mitglied"	"0"			"http://www.fdp-so.ch/suche/?L=0&tx_kesearch_pi1%5Bsword%5D=rufer"					2019-05-21T19:27:54
3224	142	6702	"taetig"		"0"	"Mitglied Kantonsrat"	"Membre du conseil cantonal"	"https://www.so.ch/parlament/ratsmitglieder/bucheggberg-wasseramt/rufer-martin/"			2019-05-01		2019-05-21T19:27:54
3228	500	4826	"geschaeftsfuehrend"		"0"			"https://www.cvci.ch/la-cvci/qui-sommes-nous.html"			2017-01-01		2019-08-19T09:19:54
3229	500	6318	"vorstand"	"praesident"	"0"			"https://www.plrl.ch/parti/organes/comite-directeur/"					2019-08-19T09:19:54
3231	500	1491	"vorstand"	"mitglied"	"0"			"http://www.plr-vd.ch/parti/organes/comite-directeur/"					2019-08-19T09:19:54
3232	506	6320	"geschaeftsfuehrend"		"0"	"Geschäftsleiter"		"https://eu-no.ch/das-eu-no-komitee-verstaerkt-die-operative-fuehrung/"					2019-05-21T19:55:47
3233	437	3471	"mitglied"		"0"			"https://www.eda.admin.ch/deza/de/home/deza/organisation/beratende_kommission/mitglieder.html"					2019-07-21T12:57:32
3234	437	6321	"vorstand"	"praesident"	"0"			"https://www.fairunterwegs.org/ueber-uns/organisation/vorstand/"					2019-07-21T12:57:32
3235	437	6322	"vorstand"	"praesident"	"0"			"https://plattformagenda2030.ch/innenpolitik-ist-aussenpolitik/"					2019-07-21T12:57:32
3236	494	2649	"vorstand"	"mitglied"	"0"	"Gemeinderat"	"Conseiller communal"	"https://www.saviese.ch/fr/autorites-communales-181.html"					2019-06-10T14:02:54
3237	494	6324	"mitglied"		"0"					"Mail Perroud 6.5.19"			2019-05-07T14:30:21
3238	142	2128	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.813.625"					2019-05-21T19:27:54
3239	506	6325	"vorstand"	"mitglied"	"0"			"https://www.demokratieundmenschenrechte.ch/inspiration/"		"Mail Vögeli 6.5.19"			2019-05-21T19:55:47
3240	176	3846	"mitglied"		"0"			"https://transparenz-ja.ch/"		"Mail Kuster 7.5.19"			2019-05-10T15:46:17
3241	176	6326	"taetig"		"0"	"Prüfungsexperte"				"Mail Kuster 7.5.19"			2019-05-10T15:46:17
3243	146	28	"taetig"		"0"	"Verantwortlicher Public Affairs"		"https://www.medinside.ch/de/post/bruno-henggi-wechselt-von-interpharma-zu-fmh"			2019-05-01		2019-05-21T19:39:57
3244	406	1438	"vorstand"	"praesident"	"0"			"https://www.fdp.ch/personen/personensuche/personensuche-detail/members/user/nuenlist-stefan/"			2017-10-01		2019-07-21T12:48:45
3252	565	6333	"beirat"	"mitglied"	"0"	"Advisory Board"		"https://bolognalawreview.unibo.it/pages/view/advisoryBoard"					2020-04-13T16:36:53
3253	565	893	"vorstand"	"praesident"	"0"			"https://www.roche.com/de/about/governance/executive_committee/gottlieb-keller.htm"					2020-04-13T16:36:53
3256	437	6335	"mitglied"		"0"	"Delegierte"		"http://www.sp-bern-sued.ch/index.php?id=1362"					2019-07-21T12:57:32
3258	376	5910	"mitglied"		"0"			"https://www.gbbern.ch/partei/30-jahre-gruenes-buendnis/"					2019-07-27T12:48:42
3261	356	58	"geschaeftsfuehrend"		"0"	"Direktorin Pro Familia italienische Schweiz"	"Direttrice Pro Familia della Svizzera italiana"	"http://www.profamilia.ch/mitarbeitende.html"					2019-07-24T13:20:13
3264	356	284	"taetig"		"0"	"Capoprogetto Portale cantonale di prevenzione contro la radicalizzazione e l'estremismo violento"		"https://www.linkedin.com/in/michela-trisconi/?originalSubdomain=ch"					2019-07-24T13:20:13
3288	727	6376	"taetig"		"0"			"https://www.linkedin.com/in/paul-h-mori-1a246884/?originalSubdomain=ch"			2015-09-01		2020-02-26T13:55:25
3289	727	6377	"geschaeftsfuehrend"		"0"	"Inhaber und Geschäftsführer"		"http://www.pmprojekte.ch/about"					2020-02-26T13:55:25
3290	201	6378	"taetig"		"0"	"Pressestelle italienische Schweiz"		"https://www.stiftung-efa.ch/it/"					2019-07-19T14:06:36
3291	201	1826	"taetig"		"0"	"Mediensprecher Tessin"		"https://unternehmen.aldi-suisse.ch/de/ueber-aldi-suisse/pressecorner/medienmitteilungen/angelo-geninazzi-neuer-mediensprecher-fuer-aldi-suisse-im-tessin/"					2019-07-19T14:06:36
3292	136	1639	"mitglied"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2623"					2019-07-21T12:01:36
3294	512	3868	"taetig"		"0"	"Mitglied des Delegiertenrats"		"https://www.kpt.ch/de/ueber-kpt/unternehmen/genossenschaft/die-delegierten-der-genossenschaft"					2019-07-21T12:05:23
3300	534	6388	"vorstand"	"praesident"	"0"			"http://www.oberwallis.panathlon.ch/de/ueber-uns/vorstand.asp"					2019-07-30T10:35:11
3301	534	2467	"vorstand"	"mitglied"	"0"			"https://www.linkedin.com/in/marco-decurtins-25b2aa88/"					2019-07-30T10:35:11
3302	467	1639	"vorstand"	"mitglied"	"0"			"https://www.public-affairs.ch/de/ueber-uns/vorstand"					2019-07-27T13:07:40
3303	467	6389	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=e3c5a02dc4a2ad24d824c8f6839a?uid=CHE-101.217.726"			2014-12-17		2019-07-27T13:07:40
3304	467	6390	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.708.939"			2015-01-06		2019-07-27T13:07:40
3306	245	39	"mitglied"		"0"			"https://www.economiesuisse.ch/de/person/burgener-andreas"					2019-08-19T09:09:36
3307	245	6396	"taetig"		"0"	"Tourenleiter"		"https://sac-weissenstein.ch/Tourenleiterneu.html"					2019-08-19T09:09:36
3324	727	6453	"taetig"		"0"			"https://info.heilsarmee.ch/content/eine-neue-stimme-im-bundeshaus"					2020-02-26T13:55:25
3364	500	2342	"taetig"		"0"	"Stadtrat"	"Conseiller communal"	"https://www.lausanne.ch/de/officiel/conseil-communal"					2019-08-19T09:19:54
3365	731	6473	"vorstand"	"vizepraesident"	"0"	"Vizepräsident und Geschäftsleiter"		"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=3da9b67ceebb4e2437e8dcce4605?uid=CHE-107.953.746"					2020-02-17T14:35:54
3366	731	4894	"vorstand"	"praesident"	"0"			"https://www.vfas.ch/organisation"		"https://www.vfas.ch/organisation"			2020-02-17T14:35:54
3368	136	6474	"beirat"		"0"					"http://www.schulmuseumbern.ch/Ueber-uns/Organisation/"			2019-07-21T12:01:36
3371	406	1563	"vorstand"	"mitglied"	"0"					"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=41633125edde10"			2019-07-21T12:48:45
3372	406	6476	"mitglied"		"0"					"Mail Nünlist 18.7.19"			2019-07-21T12:48:45
3373	406	6477	"mitglied"		"0"					"Mail Nünlist 18.7.19"			2019-07-21T12:48:45
3374	406	6478	"vorstand"	"mitglied"	"0"			"https://www.shelterbox.ch/home-page/globale-partnerschaft/"					2019-07-21T12:48:45
3375	406	4208	"taetig"		"0"	"Delegierter"		"https://www.unicef.ch/de/ueber-unicef/schweiz-liechtenstein/organisation"					2019-07-21T12:48:45
3376	592	6151	"gesellschafter"		"0"	"Gesellschafter und Geschäftsführer"		"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=3a7cb214de42bc184776c4997656?uid=CHE-393.681.067"					2019-07-24T13:08:16
3377	376	6480	"vorstand"	"mitglied"	"0"			"https://www.sovalore.ch/die-stiftung"					2019-07-27T12:48:42
3378	534	6491	"vorstand"	"mitglied"	"0"					"Mail Decurtins 22.7.19"			2019-07-30T10:35:11
3386	735	780	"geschaeftsfuehrend"		1	"Geschäftsführer"	"Directeur"	"https://www.strasseschweiz.ch/verband/ansprechpersonen/"			2018-06-01		2020-02-28T14:34:56
3387	735	1131	"vorstand"	"mitglied"	"0"			"https://www.verkehrshaus.ch/footer/menu-quicklinks/unternehmen/verein.html"			2019-07-01		2020-02-28T14:34:56
3388	837	986	"taetig"		"0"	"Doktorand im Programm ""Biomedical Ethics and Law"""	"Doctorand dans le programme ""Biomedical Ethics and Law"""	"https://www.bmel.uzh.ch/de/law/personen/teilnehmendedoktorierende/alecsrecher.html"					2020-02-17T15:22:57
3389	848	6994	"mitglied"		"0"			"https://www.ratsinfo.sg.ch/personen/305"					2020-02-15T12:49:07
3390	848	7110	"mitglied"		"0"			"https://www.ratsinfo.sg.ch/personen/305"					2020-02-15T12:49:07
3391	848	7111	"gesellschafter"		"0"			"https://sg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-108.037.059"					2020-02-15T12:49:07
3392	848	7112	"beirat"		"0"	"Beirat"		"https://www.ratsinfo.sg.ch/personen/305"					2020-02-15T12:49:07
3393	848	7113	"beirat"		"0"	"Beirat"		"https://www.ratsinfo.sg.ch/personen/305"					2020-02-15T12:49:07
3395	848	2116	"vorstand"	"vizepraesident"	"0"			"https://www.a-d-s.ch/index.php?id=865"					2020-02-15T12:49:07
3396	848	1719	"mitglied"		"0"			"https://www.ratsinfo.sg.ch/personen/305"					2020-02-15T12:49:07
3397	848	7115	"mitglied"		"0"			"https://www.ratsinfo.sg.ch/personen/305"					2020-02-15T12:49:07
3398	848	385	"taetig"		"0"	"Mitglied Kantonsrat"	"Membre du conseil cantonal"	"https://www.ratsinfo.sg.ch/personen/305"					2020-02-15T12:49:07
3399	848	6672	"taetig"		"0"	"Mitglied Stadtparlament; Geschäftsprüfungskommission"	"Membre du parlement municipal"	"https://www.stadt.sg.ch/content/stadtsg_portal/home/verwaltung-politik/demokratie-politik/stadtparlament/mitglieder/aktuelleMitglieder.personDetail.html?personGUID=6fab1f9c76f44c228a9f76c408d98b85"					2020-02-15T12:49:07
3400	848	877	"mitglied"		"0"			"https://www.sp-ps.ch/de/person/etrit-hasler"					2020-02-15T12:49:07
3405	846	36	"taetig"		1	"Zentralsekretärin"		"https://www.sgb.ch/der-sgb/zentralsekretariat"					2020-02-24T11:13:48
3408	846	7124	"vorstand"	"praesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-112.115.797"					2020-02-24T11:13:48
3409	846	7125	"vorstand"	"praesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-104.019.890"					2020-02-24T11:13:48
3410	846	2503	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-110.388.433"					2020-02-24T11:13:48
3411	846	2583	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.697.548"					2020-02-24T11:13:48
3413	846	2534	"mitglied"		"0"			"https://www.admin.ch/ch/d/cf/ko/gremium_10280.html"					2020-02-24T11:13:48
3416	829	6241	"geschaeftsfuehrend"		1	"Geschäftsleiterin"		"https://www.sf-mvb.ch/Fachverband-Muetter-und-Vaeterberatung/Der-Fachverband/Vorstand-und-Geschaeftsstelle/P8rVf/"					2020-02-17T15:39:52
